scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,status,warmup,error_type,error_message
unspecified,ssh,command_loop,1,33,2,df -h,377.655481,100.00,ok,0,,
unspecified,ssh,command_loop,1,34,2,df -h,50.398274,100.00,ok,0,,
unspecified,ssh,command_loop,1,35,2,df -h,527.630308,100.00,ok,0,,
unspecified,ssh,command_loop,1,36,2,df -h,50.379960,100.00,ok,0,,
unspecified,ssh,command_loop,1,37,2,df -h,396.582949,100.00,ok,0,,
unspecified,ssh,command_loop,1,38,2,df -h,50.377590,100.00,ok,0,,
unspecified,ssh,command_loop,1,39,2,df -h,390.916909,100.00,ok,0,,
unspecified,ssh,command_loop,1,40,2,df -h,50.401535,100.00,ok,0,,
unspecified,ssh,command_loop,1,41,2,df -h,379.234942,100.00,ok,0,,
unspecified,ssh,command_loop,1,42,2,df -h,944.206439,100.00,ok,0,,
unspecified,ssh,command_loop,1,43,2,df -h,50.425886,100.00,ok,0,,
unspecified,ssh,command_loop,1,44,2,df -h,441.313318,100.00,ok,0,,
unspecified,ssh,command_loop,1,45,2,df -h,50.424275,100.00,ok,0,,
unspecified,ssh,command_loop,1,46,2,df -h,355.915715,100.00,ok,0,,
unspecified,ssh,command_loop,1,47,2,df -h,50.389017,100.00,ok,0,,
unspecified,ssh,command_loop,1,48,2,df -h,370.630099,100.00,ok,0,,
unspecified,ssh,command_loop,1,49,2,df -h,50.450183,100.00,ok,0,,
