protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,vim,2,25,31.931852,ok,,
ssh,vim,2,26,28.698852,ok,,
ssh,vim,2,27,23.704066,ok,,
ssh,vim,2,28,25.451408,ok,,
ssh,vim,2,29,23.154496,ok,,
ssh,vim,2,30,27.969338,ok,,
ssh,vim,2,31,24.255138,ok,,
ssh,vim,2,32,23.512715,ok,,
ssh,vim,2,33,31.191227,ok,,
ssh,vim,2,34,22.811924,ok,,
ssh,vim,2,35,25.590852,ok,,
ssh,vim,2,36,26.015979,ok,,
ssh,vim,2,37,35.771071,ok,,
ssh,vim,2,38,22.736702,ok,,
ssh,vim,2,39,25.267224,ok,,
ssh,vim,2,40,23.309384,ok,,
ssh,vim,2,41,24.229229,ok,,
ssh,vim,2,42,29.869883,ok,,
ssh,vim,2,43,22.291389,ok,,
ssh,vim,2,44,22.159464,ok,,
ssh,vim,2,45,27.390267,ok,,
ssh,vim,2,46,22.420574,ok,,
ssh,vim,2,47,24.305582,ok,,
ssh,vim,2,48,33.535102,ok,,
ssh,vim,2,49,24.373488,ok,,
ssh,vim,2,50,25.218595,ok,,
ssh,vim,2,51,25.417649,ok,,
ssh,vim,2,52,23.773788,ok,,
ssh,vim,2,53,24.545987,ok,,
ssh,vim,2,54,24.329322,ok,,
ssh,vim,2,55,29.146146,ok,,
ssh,vim,2,56,23.210699,ok,,
ssh,vim,2,57,26.001719,ok,,
ssh,vim,2,58,26.554735,ok,,
ssh,vim,2,59,22.288778,ok,,
ssh,vim,2,60,25.039799,ok,,
ssh,vim,2,61,24.504618,ok,,
ssh,vim,2,62,31.882740,ok,,
ssh,vim,2,63,25.938683,ok,,
ssh,vim,2,64,22.337426,ok,,
ssh,vim,2,65,21.604208,ok,,
ssh,vim,2,66,21.762781,ok,,
ssh,vim,2,67,24.996873,ok,,
ssh,vim,2,68,26.818474,ok,,
ssh,vim,2,69,23.141292,ok,,
ssh,vim,2,70,25.717203,ok,,
ssh,vim,2,71,21.778855,ok,,
ssh,vim,2,72,26.578179,ok,,
ssh,vim,2,73,25.473797,ok,,
ssh,vim,2,74,26.186941,ok,,
ssh,vim,2,75,26.651883,ok,,
ssh,vim,2,76,25.098984,ok,,
ssh,vim,2,77,24.268859,ok,,
ssh,vim,2,78,25.242409,ok,,
ssh,vim,2,79,25.606833,ok,,
ssh,vim,2,80,23.616585,ok,,
ssh,vim,2,81,27.823320,ok,,
ssh,vim,2,82,24.297192,ok,,
ssh,vim,2,83,22.264037,ok,,
ssh,vim,2,84,23.435697,ok,,
ssh,vim,2,85,23.568326,ok,,
ssh,vim,2,86,23.583437,ok,,
ssh,vim,2,87,25.530260,ok,,
ssh,vim,2,88,26.544384,ok,,
ssh,vim,2,89,22.174575,ok,,
ssh,vim,2,90,22.932015,ok,,
ssh,vim,2,91,27.161935,ok,,
ssh,vim,2,92,24.047471,ok,,
ssh,vim,2,93,28.493983,ok,,
ssh,vim,2,94,22.512239,ok,,
ssh,vim,2,95,22.635535,ok,,
ssh,vim,2,96,26.659456,ok,,
ssh,vim,2,97,26.995084,ok,,
ssh,vim,2,98,23.463030,ok,,
ssh,vim,2,99,24.818985,ok,,
ssh,vim,2,100,26.664197,ok,,
ssh,vim,3,1,28.788610,ok,,
ssh,vim,3,2,24.632635,ok,,
ssh,vim,3,3,33.258196,ok,,
ssh,vim,3,4,24.584653,ok,,
ssh,vim,3,5,29.042220,ok,,
ssh,vim,3,6,26.564068,ok,,
ssh,vim,3,7,43.179156,ok,,
ssh,vim,3,8,30.601026,ok,,
ssh,vim,3,9,31.332299,ok,,
ssh,vim,3,10,36.838434,ok,,
ssh,vim,3,11,32.846123,ok,,
ssh,vim,3,12,30.286805,ok,,
ssh,vim,3,13,27.242175,ok,,
ssh,vim,3,14,27.260527,ok,,
ssh,vim,3,15,23.611474,ok,,
ssh,vim,3,16,31.724056,ok,,
ssh,vim,3,17,27.814708,ok,,
ssh,vim,3,18,26.501716,ok,,
ssh,vim,3,19,24.650782,ok,,
ssh,vim,3,20,29.232367,ok,,
ssh,vim,3,21,25.588796,ok,,
ssh,vim,3,22,24.921114,ok,,
ssh,vim,3,23,25.235112,ok,,
ssh,vim,3,24,30.846542,ok,,
ssh,vim,3,25,24.155934,ok,,
ssh,vim,3,26,24.979632,ok,,
ssh,vim,3,27,31.204781,ok,,
ssh,vim,3,28,23.516493,ok,,
ssh,vim,3,29,30.006122,ok,,
ssh,vim,3,30,23.367327,ok,,
ssh,vim,3,31,24.737041,ok,,
ssh,vim,3,32,28.284632,ok,,
ssh,vim,3,33,27.319174,ok,,
ssh,vim,3,34,25.254667,ok,,
ssh,vim,3,35,27.018954,ok,,
ssh,vim,3,36,24.791263,ok,,
ssh,vim,3,37,24.519228,ok,,
ssh,vim,3,38,24.266711,ok,,
ssh,vim,3,39,24.609393,ok,,
ssh,vim,3,40,22.565350,ok,,
ssh,vim,3,41,25.203538,ok,,
ssh,vim,3,42,23.976212,ok,,
ssh,vim,3,43,22.562313,ok,,
ssh,vim,3,44,23.643658,ok,,
ssh,vim,3,45,28.688278,ok,,
ssh,vim,3,46,23.933379,ok,,
ssh,vim,3,47,22.057038,ok,,
ssh,vim,3,48,25.648499,ok,,
ssh,vim,3,49,30.325768,ok,,
ssh,vim,3,50,24.549042,ok,,
ssh,vim,3,51,23.832342,ok,,
ssh,vim,3,52,23.810676,ok,,
ssh,vim,3,53,28.348964,ok,,
ssh,vim,3,54,27.773116,ok,,
ssh,vim,3,55,35.786088,ok,,
ssh,vim,3,56,24.984836,ok,,
ssh,vim,3,57,23.349660,ok,,
ssh,vim,3,58,30.351823,ok,,
ssh,vim,3,59,22.703238,ok,,
ssh,vim,3,60,29.440180,ok,,
ssh,vim,3,61,28.217725,ok,,
ssh,vim,3,62,24.456302,ok,,
ssh,vim,3,63,27.445877,ok,,
ssh,vim,3,64,23.483734,ok,,
ssh,vim,3,65,37.474060,ok,,
ssh,vim,3,66,27.302026,ok,,
ssh,vim,3,67,25.832757,ok,,
ssh,vim,3,68,28.517296,ok,,
ssh,vim,3,69,25.447537,ok,,
ssh,vim,3,70,27.092268,ok,,
ssh,vim,3,71,27.526321,ok,,
ssh,vim,3,72,22.678478,ok,,
ssh,vim,3,73,22.665887,ok,,
ssh,vim,3,74,21.783799,ok,,
ssh,vim,3,75,22.694498,ok,,
ssh,vim,3,76,24.999946,ok,,
ssh,vim,3,77,25.116705,ok,,
ssh,vim,3,78,21.825318,ok,,
ssh,vim,3,79,26.677640,ok,,
ssh,vim,3,80,22.968126,ok,,
ssh,vim,3,81,21.769873,ok,,
ssh,vim,3,82,23.686825,ok,,
ssh,vim,3,83,28.581260,ok,,
ssh,vim,3,84,24.162322,ok,,
ssh,vim,3,85,24.095397,ok,,
ssh,vim,3,86,25.539721,ok,,
ssh,vim,3,87,23.771250,ok,,
ssh,vim,3,88,21.950964,ok,,
ssh,vim,3,89,25.012836,ok,,
ssh,vim,3,90,26.204829,ok,,
ssh,vim,3,91,21.959260,ok,,
ssh,vim,3,92,21.667281,ok,,
ssh,vim,3,93,23.916639,ok,,
ssh,vim,3,94,23.588418,ok,,
ssh,vim,3,95,21.583337,ok,,
ssh,vim,3,96,31.967424,ok,,
ssh,vim,3,97,33.167825,ok,,
ssh,vim,3,98,23.254438,ok,,
ssh,vim,3,99,23.991508,ok,,
ssh,vim,3,100,27.481932,ok,,
