scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh3,command_loop,3,27,4,git status,300.874296,100.00,113,ok,0,,
default,ssh3,command_loop,3,28,4,git status,392.594549,100.00,0,ok,0,,
default,ssh3,command_loop,3,29,4,git status,350.239051,100.00,0,ok,0,,
default,ssh3,command_loop,3,30,4,git status,282.951371,100.00,0,ok,0,,
default,ssh3,command_loop,3,31,4,git status,285.776404,100.00,0,ok,0,,
default,ssh3,command_loop,3,32,4,git status,287.477052,100.00,0,ok,0,,
default,ssh3,command_loop,3,33,4,git status,289.080708,100.00,0,ok,0,,
default,ssh3,command_loop,3,34,4,git status,304.316550,100.00,0,ok,0,,
default,ssh3,command_loop,3,35,4,git status,289.874509,100.00,0,ok,0,,
default,ssh3,command_loop,3,36,4,git status,287.149758,100.00,0,ok,0,,
default,ssh3,command_loop,3,37,4,git status,310.470649,100.00,0,ok,0,,
default,ssh3,command_loop,3,38,4,git status,431.996754,100.00,0,ok,0,,
default,ssh3,command_loop,3,39,4,git status,295.600928,100.00,0,ok,0,,
default,ssh3,command_loop,3,40,4,git status,299.441454,100.00,0,ok,0,,
default,ssh3,command_loop,3,41,4,git status,305.139426,100.00,0,ok,0,,
default,ssh3,command_loop,3,42,4,git status,522.316322,100.00,0,ok,0,,
default,ssh3,command_loop,3,43,4,git status,381.145426,100.00,0,ok,0,,
default,ssh3,command_loop,3,44,4,git status,516.924004,100.00,0,ok,0,,
default,ssh3,command_loop,3,45,4,git status,308.978322,100.00,0,ok,0,,
default,ssh3,command_loop,3,46,4,git status,392.750182,100.00,0,ok,0,,
default,ssh3,command_loop,3,47,4,git status,471.117633,100.00,0,ok,0,,
default,ssh3,command_loop,3,48,4,git status,410.838812,100.00,0,ok,0,,
default,ssh3,command_loop,3,49,4,git status,295.246544,100.00,0,ok,0,,
default,ssh3,command_loop,3,50,4,git status,314.057742,100.00,0,ok,0,,
default,ssh3,command_loop,3,51,4,git status,475.908753,100.00,0,ok,0,,
default,ssh3,command_loop,3,52,4,git status,405.672981,100.00,0,ok,0,,
default,ssh3,command_loop,3,53,4,git status,323.768594,100.00,0,ok,0,,
default,ssh3,command_loop,3,54,4,git status,312.877638,100.00,0,ok,0,,
default,ssh3,command_loop,3,55,4,git status,283.622719,100.00,0,ok,0,,
default,ssh3,command_loop,3,56,4,git status,295.482692,100.00,0,ok,0,,
default,ssh3,command_loop,3,57,4,git status,303.717288,100.00,0,ok,0,,
default,ssh3,command_loop,3,58,4,git status,310.973471,100.00,0,ok,0,,
default,ssh3,command_loop,3,59,4,git status,318.358103,100.00,0,ok,0,,
