protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,vim,3,47,60.967567,ok,,
ssh,vim,3,48,49.547921,ok,,
ssh,vim,3,49,63.578194,ok,,
ssh,vim,3,50,27.791880,ok,,
ssh,vim,3,51,31.192018,ok,,
ssh,vim,3,52,24.540296,ok,,
ssh,vim,3,53,78.744604,ok,,
ssh,vim,3,54,31.704477,ok,,
ssh,vim,3,55,52.584526,ok,,
ssh,vim,3,56,36.260495,ok,,
ssh,vim,3,57,42.141409,ok,,
ssh,vim,3,58,32.041566,ok,,
ssh,vim,3,59,25.485251,ok,,
ssh,vim,3,60,46.990054,ok,,
ssh,vim,3,61,56.801305,ok,,
ssh,vim,3,62,62.590442,ok,,
ssh,vim,3,63,74.741915,ok,,
ssh,vim,3,64,100.835142,ok,,
ssh,vim,3,65,80.268925,ok,,
ssh,vim,3,66,60.303424,ok,,
ssh,vim,3,67,57.932795,ok,,
ssh,vim,3,69,104.654560,ok,,
ssh,vim,3,70,189.078494,ok,,
ssh,vim,3,71,136.148757,ok,,
ssh,vim,3,72,103.261461,ok,,
ssh,vim,3,73,54.231486,ok,,
ssh,vim,3,74,50.337778,ok,,
ssh,vim,3,75,63.811979,ok,,
ssh,vim,3,76,28.201187,ok,,
ssh,vim,3,77,27.027513,ok,,
ssh,vim,3,78,50.692331,ok,,
ssh,vim,3,79,40.201401,ok,,
ssh,vim,3,80,51.971079,ok,,
ssh,vim,3,81,50.206557,ok,,
ssh,vim,3,82,130.840930,ok,,
ssh,vim,3,83,38.931133,ok,,
ssh,vim,3,84,28.561573,ok,,
ssh,vim,3,85,68.559420,ok,,
ssh,vim,3,86,77.394364,ok,,
ssh,vim,3,87,47.250989,ok,,
ssh,vim,3,88,24.126018,ok,,
ssh,vim,3,89,56.284969,ok,,
ssh,vim,3,90,27.916987,ok,,
ssh,vim,3,91,42.347235,ok,,
ssh,vim,3,92,104.030917,ok,,
ssh,vim,3,93,41.232929,ok,,
ssh,vim,3,94,39.511259,ok,,
ssh,vim,3,95,37.329110,ok,,
ssh,vim,3,96,36.661061,ok,,
ssh,vim,3,97,114.947879,ok,,
ssh,vim,3,98,62.872523,ok,,
ssh,vim,3,99,88.074143,ok,,
ssh,vim,3,100,46.129869,ok,,
ssh,nano,1,1,45.100651,ok,,
ssh,nano,1,2,69.950122,ok,,
ssh,nano,1,3,71.669700,ok,,
