protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,vim,1,52,505.470620,ok,,
ssh,vim,1,53,267.030069,ok,,
ssh,vim,1,54,257.589117,ok,,
ssh,vim,1,55,215.864370,ok,,
ssh,vim,1,56,235.352825,ok,,
ssh,vim,1,57,224.800843,ok,,
ssh,vim,1,58,278.371436,ok,,
ssh,vim,1,59,262.802572,ok,,
ssh,vim,1,60,245.258644,ok,,
ssh,vim,1,61,237.129020,ok,,
ssh,vim,1,62,227.920567,ok,,
ssh,vim,1,63,269.463390,ok,,
ssh,vim,1,64,259.435923,ok,,
ssh,vim,1,65,248.882236,ok,,
ssh,vim,1,66,264.014140,ok,,
ssh,vim,1,67,247.551632,ok,,
ssh,vim,1,68,288.988752,ok,,
ssh,vim,1,69,664.812038,ok,,
ssh,vim,1,70,198.041498,ok,,
ssh,vim,1,71,190.032095,ok,,
ssh,vim,1,72,267.472511,ok,,
ssh,vim,1,73,271.077880,ok,,
ssh,vim,1,74,242.026401,ok,,
ssh,vim,1,75,218.486059,ok,,
ssh,vim,1,76,259.182534,ok,,
ssh,vim,1,77,283.278985,ok,,
ssh,vim,1,78,218.600447,ok,,
ssh,vim,1,79,541.789966,ok,,
ssh,vim,1,80,311.037341,ok,,
ssh,vim,1,81,513.245262,ok,,
ssh,vim,1,82,208.341667,ok,,
ssh,vim,1,83,217.133732,ok,,
ssh,vim,1,84,226.194019,ok,,
ssh,vim,1,85,234.615402,ok,,
ssh,vim,1,86,573.158341,ok,,
ssh,vim,1,87,790.149073,ok,,
ssh,vim,1,88,326.229058,ok,,
ssh,vim,1,89,291.175128,ok,,
ssh,vim,1,90,236.535947,ok,,
ssh,vim,1,91,211.325799,ok,,
ssh,vim,1,92,213.385196,ok,,
ssh,vim,1,93,222.606481,ok,,
ssh,vim,1,94,303.205510,ok,,
ssh,vim,1,95,235.007473,ok,,
ssh,vim,1,96,227.815343,ok,,
ssh,vim,1,97,239.669171,ok,,
ssh,vim,1,98,186.497927,ok,,
ssh,vim,1,99,377.715884,ok,,
ssh,vim,1,100,268.970872,ok,,
ssh,vim,2,1,242.839949,ok,,
ssh,vim,2,2,184.903878,ok,,
ssh,vim,2,3,220.063788,ok,,
ssh,vim,2,4,495.428883,ok,,
ssh,vim,2,5,194.364032,ok,,
ssh,vim,2,6,226.768661,ok,,
ssh,vim,2,7,210.074100,ok,,
ssh,vim,2,8,188.952783,ok,,
ssh,vim,2,9,219.596902,ok,,
ssh,vim,2,10,202.819989,ok,,
ssh,vim,2,11,192.719355,ok,,
ssh,vim,2,12,235.591097,ok,,
ssh,vim,2,13,199.934596,ok,,
