scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,status,warmup,error_type,error_message
medium,mosh,command_loop,7,31,2,df -h,155.490673,ok,0,,
medium,mosh,command_loop,7,32,2,df -h,158.137728,ok,0,,
medium,mosh,command_loop,7,33,2,df -h,154.750706,ok,0,,
medium,mosh,command_loop,7,34,2,df -h,155.215998,ok,0,,
medium,mosh,command_loop,7,35,2,df -h,158.402816,ok,0,,
medium,mosh,command_loop,7,36,2,df -h,155.526969,ok,0,,
medium,mosh,command_loop,7,37,2,df -h,160.716353,ok,0,,
medium,mosh,command_loop,7,38,2,df -h,163.596822,ok,0,,
medium,mosh,command_loop,7,39,2,df -h,160.141210,ok,0,,
medium,mosh,command_loop,7,40,2,df -h,166.846544,ok,0,,
medium,mosh,command_loop,7,41,2,df -h,175.438964,ok,0,,
medium,mosh,command_loop,7,42,2,df -h,145.622692,ok,0,,
medium,mosh,command_loop,7,43,2,df -h,157.004335,ok,0,,
medium,mosh,command_loop,7,44,2,df -h,165.346870,ok,0,,
medium,mosh,command_loop,7,45,2,df -h,159.380990,ok,0,,
medium,mosh,command_loop,7,46,2,df -h,150.271512,ok,0,,
medium,mosh,command_loop,7,47,2,df -h,161.861899,ok,0,,
medium,mosh,command_loop,7,48,2,df -h,164.631158,ok,0,,
medium,mosh,command_loop,7,49,2,df -h,156.937436,ok,0,,
medium,mosh,command_loop,7,50,2,df -h,159.150468,ok,0,,
medium,mosh,command_loop,8,1,2,df -h,164.778659,ok,1,,
medium,mosh,command_loop,8,2,2,df -h,167.008608,ok,1,,
medium,mosh,command_loop,8,3,2,df -h,149.021169,ok,1,,
medium,mosh,command_loop,8,4,2,df -h,159.088232,ok,0,,
medium,mosh,command_loop,8,5,2,df -h,166.653357,ok,0,,
medium,mosh,command_loop,8,6,2,df -h,153.492192,ok,0,,
medium,mosh,command_loop,8,7,2,df -h,164.696327,ok,0,,
medium,mosh,command_loop,8,8,2,df -h,161.033400,ok,0,,
medium,mosh,command_loop,8,9,2,df -h,162.732592,ok,0,,
medium,mosh,command_loop,8,10,2,df -h,160.773759,ok,0,,
medium,mosh,command_loop,8,11,2,df -h,171.920082,ok,0,,
medium,mosh,command_loop,8,12,2,df -h,159.019222,ok,0,,
medium,mosh,command_loop,8,13,2,df -h,168.330331,ok,0,,
medium,mosh,command_loop,8,14,2,df -h,152.158671,ok,0,,
medium,mosh,command_loop,8,15,2,df -h,162.797728,ok,0,,
medium,mosh,command_loop,8,16,2,df -h,167.320869,ok,0,,
medium,mosh,command_loop,8,17,2,df -h,160.489014,ok,0,,
medium,mosh,command_loop,8,18,2,df -h,151.597232,ok,0,,
medium,mosh,command_loop,8,19,2,df -h,158.521570,ok,0,,
medium,mosh,command_loop,8,20,2,df -h,158.919753,ok,0,,
medium,mosh,command_loop,8,21,2,df -h,150.192755,ok,0,,
medium,mosh,command_loop,8,22,2,df -h,158.014487,ok,0,,
medium,mosh,command_loop,8,23,2,df -h,153.875017,ok,0,,
medium,mosh,command_loop,8,24,2,df -h,158.578330,ok,0,,
medium,mosh,command_loop,8,25,2,df -h,155.899568,ok,0,,
medium,mosh,command_loop,8,26,2,df -h,163.244494,ok,0,,
medium,mosh,command_loop,8,27,2,df -h,157.796335,ok,0,,
medium,mosh,command_loop,8,28,2,df -h,160.084767,ok,0,,
medium,mosh,command_loop,8,29,2,df -h,173.264968,ok,0,,
